player_name,player_steamid,event_name,tick,round
rodrigaoobrabo,76561198421514418,player_footstep,133009,0
Erick,76561198000238678,player_footstep,133013,0
Luiz,76561198100001022,player_footstep,133015,0
【﻿ＰＫ】,76561197996437459,player_footstep,133017,0
Connan,76561198026214582,player_footstep,133025,0
Talevor,76561198124241179,player_footstep,133025,0
Erick,76561198000238678,player_footstep,133031,0
Talevor,76561198124241179,player_footstep,133043,0
Cujura,76561198051880621,player_footstep,133045,0
Talevor,76561198124241179,player_footstep,133063,0
Erick,76561198000238678,player_footstep,133069,0
Cujura,76561198051880621,player_footstep,133069,0
Talevor,76561198124241179,player_footstep,133087,0
Cujura,76561198051880621,player_footstep,133089,0
Erick,76561198000238678,player_footstep,133095,0
Erick,76561198000238678,player_footstep,133119,0
Luiz,76561198100001022,player_footstep,133123,0
Cujura,76561198051880621,player_footstep,133127,0
Cujura,76561198051880621,player_footstep,133151,0
Cujura,76561198051880621,player_footstep,133171,0
Cujura,76561198051880621,player_footstep,133189,0
Cujura,76561198051880621,player_footstep,133209,0
Cujura,76561198051880621,player_footstep,133227,0
Luiz,76561198100001022,player_footstep,133243,0
MonsTro,76561198340888446,player_footstep,133249,0
Luiz,76561198100001022,player_footstep,133273,0
Cujura,76561198051880621,player_footstep,133285,0
Cujura,76561198051880621,player_footstep,133361,0
Luiz,76561198100001022,player_footstep,133367,0
Cujura,76561198051880621,player_footstep,133387,0
Cujura,76561198051880621,player_footstep,133405,0
Cujura,76561198051880621,player_footstep,133425,0
Cujura,76561198051880621,player_footstep,133443,0
Cujura,76561198051880621,player_footstep,133463,0
Cujura,76561198051880621,player_footstep,133481,0
Cujura,76561198051880621,player_footstep,133501,0
Cujura,76561198051880621,player_footstep,133551,0
Cujura,76561198051880621,player_footstep,133577,0
MonsTro,76561198340888446,player_footstep,133623,0
Cujura,76561198051880621,player_footstep,133633,0
MonsTro,76561198340888446,player_footstep,133643,0
MonsTro,76561198340888446,player_footstep,133661,0
MonsTro,76561198340888446,player_footstep,133679,0
MonsTro,76561198340888446,player_footstep,133699,0
MonsTro,76561198340888446,player_footstep,133739,0
MonsTro,76561198340888446,player_footstep,133785,0
Cujura,76561198051880621,player_footstep,133799,0
Cujura,76561198051880621,player_footstep,133823,0
