player_steamid,tick,player_name,z,entityid,y,x,event_name,round
76561198124241179,140181,Talevor,757.17333984375,477,-2343.002685546875,-1418.9163818359375,flashbang_detonate,0
76561198421514418,141775,rodrigaoobrabo,486.77825927734375,475,0.048277854919433594,-1589.3917236328125,flashbang_detonate,0
76561198124241179,145280,Talevor,721.6345825195312,101,-1931.97021484375,-3518.860107421875,flashbang_detonate,0
76561198340888446,151739,MonsTro,597.512939453125,260,-1383.505126953125,-2470.56396484375,flashbang_detonate,0
76561198051880621,152357,Cujura,665.8616943359375,272,-811.7318115234375,-2382.630859375,flashbang_detonate,0
76561198397576589,152791,AVARA KÉRABA,164.00392150878906,259,-410.98187255859375,-1681.8157958984375,flashbang_detonate,0
76561198421514418,152803,rodrigaoobrabo,341.801025390625,272,-196.98980712890625,-947.9258422851562,flashbang_detonate,0
76561198421514418,153839,rodrigaoobrabo,73.57347106933594,260,498.5810546875,-1195.707275390625,flashbang_detonate,0
76561198178993731,156481,Siraissi,613.4161987304688,161,480.6385498046875,-1801.4404296875,flashbang_detonate,0
76561198051880621,161735,Cujura,727.8465576171875,101,-1149.7490234375,-2518.013427734375,flashbang_detonate,0
76561198124241179,167471,Talevor,481.89117431640625,396,-1349.1771240234375,-2736.972900390625,flashbang_detonate,0
76561198397576589,167487,AVARA KÉRABA,537.7045288085938,407,-972.9078369140625,-199.79449462890625,flashbang_detonate,0
76561198026214582,167587,Connan,27.590965270996094,618,-553.4812622070312,-522.4407958984375,flashbang_detonate,0
76561198100001022,167677,Luiz,685.4447021484375,396,-1321.4654541015625,-3642.0712890625,flashbang_detonate,0
76561198421514418,168207,rodrigaoobrabo,625.5507202148438,101,-1.831777572631836,-2337.5458984375,flashbang_detonate,0
76561198340888446,168495,MonsTro,605.5774536132812,272,512.9341430664062,-2568.064453125,flashbang_detonate,0
76561198397576589,173963,AVARA KÉRABA,459.22918701171875,247,-835.839599609375,-185.34475708007812,flashbang_detonate,0
76561198026214582,174009,Connan,33.44636917114258,399,-603.378173828125,-556.2141723632812,flashbang_detonate,0
76561198124241179,174073,Talevor,727.4063720703125,168,-2034.36181640625,-3631.66845703125,flashbang_detonate,0
76561198124241179,174443,Talevor,436.7861633300781,168,-935.5628051757812,-2632.33837890625,flashbang_detonate,0
76561197996437459,175169,【﻿ＰＫ】,1019.1860961914062,161,-137.8820037841797,-3555.04345703125,flashbang_detonate,0
76561198340888446,175635,MonsTro,532.7540893554688,161,127.03752899169922,-2596.364013671875,flashbang_detonate,0
76561198340888446,176183,MonsTro,484.7012634277344,259,478.84967041015625,-2565.089111328125,flashbang_detonate,0
76561198178993731,177519,Siraissi,200.0748291015625,161,-792.3340454101562,-1357.6868896484375,flashbang_detonate,0
76561198397576589,181302,AVARA KÉRABA,607.6090698242188,477,-733.9291381835938,-355.35968017578125,flashbang_detonate,0
76561198421514418,181328,rodrigaoobrabo,259.414794921875,617,-275.5408935546875,-974.1199951171875,flashbang_detonate,0
76561198100001022,181378,Luiz,275.55035400390625,401,-294.4336853027344,-1023.0667724609375,flashbang_detonate,0
76561197996437459,181470,【﻿ＰＫ】,285.525146484375,475,-251.31434631347656,-1119.892578125,flashbang_detonate,0
76561198000238678,182942,Erick,407.4206848144531,274,-914.5665893554688,-536.0809326171875,flashbang_detonate,0
76561198340888446,184098,MonsTro,253.0400848388672,166,504.5380859375,-1587.590576171875,flashbang_detonate,0
76561197996437459,187289,【﻿ＰＫ】,457.6505126953125,166,-363.6957092285156,-964.7493286132812,flashbang_detonate,0
76561198421514418,187375,rodrigaoobrabo,321.9108581542969,616,-228.78143310546875,-1028.357666015625,flashbang_detonate,0
76561198100001022,187411,Luiz,259.46234130859375,167,-311.2654724121094,-1094.2796630859375,flashbang_detonate,0
76561198051880621,187531,Cujura,65.87918853759766,166,210.79368591308594,-396.1920166015625,flashbang_detonate,0
